topleft_x,topleft_y,rightdown_x,rightdown_y,nose_x,nose_y,leftear_x,leftear_y,rightear_x,rightear_y,leftHip_x,leftHip_y,rightHip_x,rightHip_y,tailBase_x,tailBase_y,tailEnd_x,tailEnd_y,center_x,center_y
282.9274381663262,42.99289528908747,156.81922573553595,232.18018310955932,154.9641006659658,205.19686979646747,177.6726672338066,184.4323312386491,157.62233056846128,169.73054413637192,208.88464067966783,135.14397486924514,183.2717420233961,118.86760382619053,217.3228865270433,108.23959656801253,310.9485416050034,102.09724334451852,219.87333195093112,137.5865391993234
341.1098550742141,171.60186664608955,260.6411755844939,388.0086054027082,225.74832100033308,305.9340524357452,266.42226685676485,324.48014900886994,265.88453594965785,291.6785919780311,321.75917897766436,330.9450253943196,312.7290966895577,296.231564021691,338.16463850574405,296.7395125342064,346.74470632512316,195.0833039750692,300.8755153293541,279.8052360243989
162.99275135364795,-68.5732716090195,136.6677997600535,128.54057854099483,86.3665678143033,31.430642456527522,118.17693470473446,8.559373443087367,96.93971657108179,-19.12165159811201,164.77930297013907,35.190385672497996,172.32254032047175,-14.42175352263527,184.6766472780311,33.23259698391843,188.5284639976132,86.71780083551533,149.83027555685072,29.983653465987658
319.5183431835087,191.04181158901412,329.7718917499893,436.3311473077134,331.8363776764092,422.3223799199012,361.7163655359723,401.1754343937223,331.6264891382888,403.12554265886865,357.3749753074504,329.8273285289447,321.3160887267535,335.9571072864702,336.7099231899129,299.6816211632643,317.75870768938626,201.31615945165305,324.64511746674907,313.6864794483638
321.1487328976744,143.3432935585356,269.14572364190036,270.3482560895609,335.77071379565496,216.66917009432592,334.7735435010687,188.79780499095625,331.97005825254683,206.35591981108144,293.50556654015116,173.86507057238708,292.8749930058642,196.0748854183867,275.1506599386768,182.06042932779928,240.0251167048618,205.18435739416475,295.1472282697874,206.84577482404825
346.9643224442497,273.343978642628,313.6004433205692,433.9549383084334,324.48707063298235,295.09908149557896,350.2321277715795,299.23237193254187,359.3891745431596,307.2673538760711,335.68240690852986,339.7061391394068,359.0460959385609,357.9024943694043,333.2320921600251,380.6402054364487,298.22664205547005,386.2920510145441,330.2823828824094,353.64945847553065
238.65260650451958,86.71224536956572,264.81525067794155,292.83852608948223,300.1328327631755,256.99008620266187,304.34041125776645,213.63436226515586,303.1052317023311,225.84277397684178,263.11897648651455,167.4777472360601,251.5070366433746,186.0615433278457,239.56139230456841,162.36534343338758,190.45583718835474,139.21185432666,251.73392859123055,189.77538572952398
277.82878108603757,222.881193801159,307.56019063390755,461.0476886591906,365.0219730695884,402.08505372419074,343.17358835813866,407.36792488147114,340.11827982552285,431.205305758854,310.66464307020317,364.67181532863015,283.7236938725811,385.16375542709864,290.5431383387933,344.1784682112543,273.23954533605297,232.89603480140397,292.6944858599726,341.96444123017477
282.82074574020453,218.1961101620082,303.81651203203705,460.4543791147855,369.91443480420776,395.7049353448417,334.57712001427234,403.4019038774891,342.81647656144014,428.5963869721112,306.9949858596969,369.5479385762776,285.39134297026493,390.0465559785249,285.3222292609134,347.21926106008914,277.4604487286354,229.82901787433332,293.3186288861208,339.32524463839684
310.51816432804986,29.878329941929707,365.2652777651782,254.700831198689,267.7015637325893,63.75212663552398,287.68895367356566,67.30757572576309,302.22794899319115,51.19801119496202,315.3461834753962,109.74955347251563,337.3809321760454,85.50933577289567,338.69011000458437,133.17766502260935,371.70427690658573,235.3308262775866,337.891721046614,142.28958057030934
360.3107803791068,118.13228479253513,320.38547374902856,300.0197188671358,298.14448708121546,234.70490956249103,329.6779123292438,216.49907800707098,311.53743676861507,199.64351790693667,356.7491223974843,179.62349038704627,332.912636947893,154.20604406400923,366.2331071663835,159.65604447980377,409.04948931901635,241.0985263866172,340.3481270640676,209.07600182983543
351.8139789572633,122.12141737471535,353.92146924871696,339.4021263537762,422.55798508462794,282.7017589419056,405.3278011017702,267.4228701041726,394.84428204603284,296.6000445016113,353.3719820227366,226.95897508486024,319.76125275969633,244.99205149340708,324.6713086515033,207.8273860638633,350.091770659646,135.33959585915215,352.8677241029901,230.76177186424576
244.38947972786337,76.25304202649397,277.5460618963022,374.2341978302204,228.01935759545245,105.96228978363507,230.984174340302,132.9445008873496,263.3566254567364,123.24348590601795,226.562877845712,211.653811284936,258.1574029392961,206.02607381644816,250.8162013190734,242.4821206862788,324.54645033654674,341.79064655132174,260.9677708120828,225.24361992835713
306.1166524037075,140.01883972458745,208.16663541845918,322.09064346518335,349.1511472591334,228.3807124268606,327.2475494408503,203.1866502258336,320.3398407014056,223.99264452498397,253.44096207635272,184.78437144865444,259.26558480894954,220.30123079235653,234.57230071285272,208.34147797918172,200.87869259860886,299.27025558944104,257.14164391108335,231.0547415948854
326.9083362128427,46.15719172854597,305.92796156640026,259.46269223361503,237.6534782973872,129.81432487019612,271.7524411942147,114.34863579329419,255.9769725271881,96.1276383265033,321.8325355391647,115.55418610565778,322.67048446761623,86.67985810055177,350.4794333161847,112.34120262803236,386.86079711816666,202.05595037873127,316.4181488896215,152.8099419810805
226.47423333533203,125.07110812238051,266.6411653686282,372.61387566677286,328.6550004165019,319.51384070383745,299.34888063554763,302.33197399041524,292.14066005118343,331.7203822835987,256.0333159342931,261.28049517877906,232.67573118098505,288.99287331914104,224.1214596545111,244.8575849505674,223.29809985126064,136.01707776144906,246.5576993519801,248.8424918945767
204.49307256636595,70.27518785207303,231.42653521175586,315.3849360099508,299.97382627977,265.1821653317949,287.4975780384997,227.1874210901949,269.64244841141965,249.05834091108233,231.38655906948463,187.9112369060765,217.90999034560627,222.70695716601256,194.89133025541668,191.96319014674344,141.01709222982583,117.30184664001865,217.95980388906088,192.83006193101193
260.1040594501467,3.6789663866750573,237.64944856448818,272.2912481031896,255.86142644897615,19.463014115660485,225.8153945141746,42.0656696159696,256.3580062782698,54.914195565309114,199.49693883948677,134.07104381170547,227.50036005905451,125.6305180859049,226.85198189727575,151.81482492126946,317.5762879706969,211.9236981638328,248.8767540073174,137.9851072449323
266.89283244480526,70.22119858300488,199.999496631309,265.7121338695073,231.9721379691225,232.96719448776537,225.59134088171305,194.6065824064545,202.72960757689248,207.80581028413405,208.9864465788389,145.583514423714,175.08030287498983,146.02459510550773,202.0042817658291,120.9821008168567,287.0488421179725,151.76627829943828,233.44616453805713,167.96666622625605
224.46606126555025,86.27226672511358,210.9732416217731,292.3831671577159,283.9130116791946,208.23468794398218,254.22409154109152,209.6088813536511,261.44982421148063,234.86829954946955,203.14145021302176,192.34059979649845,195.33947997300203,229.24197944223096,172.39822970854226,191.68198586342146,172.13680572937676,132.9705252718457,217.7196514436617,189.32771694141468
326.2239440033494,183.94309899611193,286.5263188788508,392.866253435044,382.5075018373578,315.2849438003001,385.47353242079896,296.75467844557716,351.3221161367908,271.14426081195734,311.7318581273165,331.45847248425673,283.5635627772151,293.37885041480524,280.7205812886378,277.3491456851332,265.60273626322913,229.3172721336689,306.3751314411001,288.404676215578
293.32020773858073,126.64385166398489,231.1747924398286,312.03227813882495,283.50805597372965,269.4331113757304,259.2721292592402,252.94341911530688,248.87788815267746,276.81347799008546,243.93835880344255,203.41673566498002,213.71703743917237,202.4277223867366,246.5105350844213,176.2221949526852,298.2401748987485,154.76498688027522,262.24750008920466,219.3380649014049
224.78857700232714,154.27902049962051,284.3737950875363,417.388730261688,321.11535659588964,372.80311305521013,322.5435475997031,336.7068674082227,294.84761283011323,356.435376741357,273.6634189947955,286.0772334689862,247.36863992086012,311.2864440064308,236.89821974070082,274.26991519813413,188.65276611883758,190.7063382908591,254.5811860449317,285.83387538065426
335.1811105950261,41.23415034569027,398.94728307027844,272.8154970801866,415.1776184702728,248.07159112085338,426.60930389849466,214.30758285148693,403.69544809114274,227.53690367003384,387.9522030878258,159.76460642463775,363.2246678016168,174.9531764133771,361.3176604884062,139.81250071233427,307.04023265688494,77.15739309426573,367.06419683265227,157.02482371293848
362.5522964862631,-80.08643577205277,283.58699594692666,152.8394002803904,380.99683380620854,-35.969959417000496,349.3967766713242,-46.10190143823513,361.2632451797429,-18.266242453069736,292.4368738978106,14.697947132572125,319.0217480469031,29.82763475055748,301.3584932515015,43.64875074672935,284.28528938726384,139.6973319382871,323.0696462165949,36.37648225416882
257.5991325550133,57.74313776241107,176.9449535552683,247.67956777908773,242.0220870157035,81.05998338451519,245.63933137240429,107.35164910467483,269.5333122015661,97.7609095406836,240.04768800318593,147.13201626322524,276.06278932689816,147.06372210003985,244.05625024164453,182.89474784200172,153.56745250889983,197.29836927401345,217.2720430551408,152.7113527707494
405.69519177538666,-20.791424078496675,226.81770451684358,177.78819535812477,409.7024206113262,7.3742094938302785,369.4319474252987,15.908779579096972,384.8742262500101,35.37325846597409,326.6578235192477,73.3944559677119,334.9884929737794,86.50888239780215,304.52043602580727,85.26311584637693,210.14435382514543,128.49315737469726,316.25644814611513,78.49838563981405
275.3303651019691,16.5862119371275,267.55375832166294,240.198147424254,265.61833523645714,29.976129142128656,262.1643213891208,52.65459584673127,288.96108295386966,57.86776922397152,231.90435850686356,118.2962176629149,262.39346199768846,124.41125067756815,245.39777013407016,154.37986314347557,311.9783062505809,187.30037623001948,271.442061711816,128.39217968069073
309.0674952562516,15.189554843170214,324.9445689464294,223.49662786727077,249.2502288794548,71.48691061755869,267.8660906715072,60.739037800720354,276.1262177331601,44.59369123410252,316.1444659769698,89.82745139027497,328.6895775086965,69.26500656704155,343.2831923086489,107.17361919726864,351.5954962501361,199.59067541533875,317.0060321013405,119.34309135522045
309.0633522244748,17.749977843037442,321.0513828108656,233.84621082703478,248.2667302575531,75.15737744367004,258.35032206158144,69.33561300121596,269.26526472120815,50.623293390456155,314.9632420446176,97.32986301963876,322.24887826425874,71.31399586915876,341.2840424586096,107.29361435733625,357.2473971059541,199.43019256680788,315.0573675176702,125.79809433503613
335.78631506595633,36.2339011888663,250.7234540420402,248.16160262766385,214.5470189216466,161.8494072206414,244.64564656742834,135.16402555108476,224.34985253442844,117.92380046737293,291.56925100479447,102.90159717780938,279.6605283615121,78.7356898895913,317.1977864394306,87.07074080168337,381.2842699891464,158.66291939314425,293.2548845539983,142.19775190826505
283.2157158555617,147.24826684627362,271.6304825723605,407.9023342230478,281.7227231092133,387.18069475413495,307.835717067324,367.4805671740612,278.4285027309618,366.4114082550424,291.7161447413151,300.99266556297846,267.3299006742778,304.2703767134128,278.25029810074955,274.5583824867844,275.35052168989387,162.36193016527199,277.4230992139611,277.5753005346607
296.3736124581173,30.62901271603505,268.58798569455564,271.7672272030687,188.51069354262268,108.99295543128414,204.832484165022,127.28910864255289,222.36958117278851,106.6042348992599,257.9396375432907,172.37590534983934,272.6275383312043,159.10995579399162,290.9193098710435,184.94508830888702,379.66880253650527,193.10456644397067,282.48079907633644,151.1981199595519
349.6602077000306,102.61891102874972,300.75922915276925,349.51447464531725,230.79667624614925,211.2481206086747,263.98587552228787,194.95785912167713,248.29154803722741,168.60342631227383,318.61116732888223,203.21483227106984,324.84930188968525,176.69502460669713,356.3241708031432,208.17013602616657,419.48911154922826,273.6412140321231,325.20971842639995,226.0666928370335
364.40530606069797,204.56484849985014,334.1981045996,406.017760233492,382.87236131791843,365.6231577815653,406.61355393337925,333.3003120420939,379.073284066864,335.75590519104355,385.5775675939765,271.2965792025106,354.72526092089504,284.31376037219627,348.2523770074103,250.12890977819632,286.6581991308751,302.71073700365304,349.301705330149,305.2913043666711
257.85748277004035,98.93108189864819,268.0526221510763,306.90580250943145,237.6625928992574,122.02910347511931,236.41434629191906,141.38385802572998,264.24628572524625,142.12670348810263,226.20918050664466,206.13255896898625,258.52114374810327,202.5956569572512,243.81614097081587,237.85563897187672,336.0777239641194,250.08839502600904,262.9550524605583,202.91844220403988
256.53196500331336,-34.270215899831015,262.63089980563916,262.7612397047091,245.19393077851413,-16.147849910203234,237.15025669563624,23.65946198291897,271.01580898623666,19.620394411729166,225.62721279014946,105.25964335030096,253.9054132914501,105.13396533875465,245.62914518933013,131.4935587249734,271.14903631771165,249.13910434468517,259.58143240447623,114.24551190243903
263.22615989589355,-21.530185423706172,218.06710640954316,227.94156306101252,259.99579324302715,-10.21470557255688,247.1695432871931,3.3958205561548027,269.5844823303,22.515200329838308,207.32083906512338,65.92216656382453,243.68374926500135,69.06742243590821,220.37509017571017,98.50012516108251,223.78433779359176,215.46646769149947,240.64663315271838,103.20568881865319
353.817054087732,200.89706838678484,314.8644362080036,395.3201125146162,279.64284688789047,310.4249313417331,306.98389430538157,338.0765811034406,328.3102616430039,312.31900810818973,356.06901814345684,357.02373019582546,341.81734429438717,327.73733245463234,357.7618388057266,314.96520844128804,344.2133094362204,216.26335748759595,334.3407451478678,298.1085904507005
454.60054116199177,227.9230990017794,338.6899682795655,442.3064055771033,496.50924664818257,332.50402556549136,464.69047546660556,311.9833771998897,468.81946556397077,326.417330454643,386.5106616497731,359.81462672695125,388.6243495194521,382.7597037689334,372.9103524050082,366.0237701306942,283.0138223190902,335.93865033013856,396.6452547207786,335.1147522894414
442.89987986355885,232.2133272997953,335.61452531992444,443.59313256138444,483.4973307118647,326.3519744598517,451.66795317505034,309.3137719891721,466.47356178453936,322.35410591899995,384.9672218068193,361.5689723936706,384.5500074266679,383.3970633834225,373.6986880362089,365.5686243418087,283.6802020037205,333.45168748996616,389.25720259174165,337.9032299305899
378.2238455308574,145.61809307796693,435.8392418172698,393.61063159870184,473.13576760269757,357.56096590857715,472.1401506602483,319.8665244877944,451.9574729504529,334.5603871590491,436.7653695074967,283.8036692184854,410.0518808256111,309.4206542786935,402.20713657436306,276.5823858336616,345.10267906793035,181.31573040494618,407.0315436740636,269.6143623383344
401.5158976936365,195.80209114348293,362.53810786707334,414.59486806928567,358.03000940438176,396.6883378413596,392.5382212788637,387.27615417571747,375.28591157463,365.24281812417826,417.5484029743659,347.0156064361239,397.6707470108097,327.4859056406058,420.04710029007225,302.02035992782913,395.24048170848533,208.07770782536215,382.02700278035496,305.19847960638424
363.83382118091936,216.17848582390167,323.0555623213512,447.246157008395,349.45635145336104,423.71173924094103,353.9298512083693,401.94527134238865,333.73699853648463,413.2201532630627,343.023104940799,349.6195515260009,304.0753609016929,355.4696768835902,330.379316185924,323.30776814490235,359.18827656899765,225.73911564272214,343.4446917511353,331.71232141614826
449.63055493120305,149.83241241971632,458.1937993078725,411.4036762627055,549.6042908146622,341.63291788829645,524.2441628058391,308.0847893224516,512.0797634690202,330.34784485763646,457.95854237604806,294.4873244433056,432.30016368849397,314.03730623776187,436.67520634113123,290.94904627143046,372.1914364623031,204.56725350386085,453.9121771195378,280.618044341211
243.2272456135056,88.32142195920738,245.42886361931892,295.0943716156347,207.00447557521127,204.28659991962036,216.70745745665903,164.45197788877982,189.43234570702583,162.92727925747266,246.2505833668974,147.2266498257364,228.56962218903172,114.19629206044192,268.79207760490993,154.19638742198623,286.244645952273,259.3785936843387,244.32805461641226,191.70789678742102
247.7687455600423,99.52313477999002,234.40385355953424,287.8165013778567,290.2611307692084,239.25636745134608,274.5025112114022,187.26011029910484,251.58458180435215,211.59987399262445,228.75686828346994,171.85992912025,206.52436891888362,203.34326122359823,206.71912964166253,165.56011999859862,244.97295168777387,109.83861194484729,241.0862995597883,193.6698180789234
294.23031421961014,114.78071800558331,319.94307186450845,373.51553018989466,287.7391437569862,129.29433478871192,284.2286894354849,152.34338003489415,305.00200573723964,151.9121562003919,290.3281240938757,227.0276791431703,322.69900555938557,216.07977378121603,318.6883118627272,250.0886131503761,323.34805786301234,360.80794944441743,307.08669304205927,244.14812409773896
220.9714030964941,50.838577186262484,221.59693787067968,286.0045320416308,152.33913700018442,149.65628551664338,174.4125346738043,136.9122034278493,158.84829990252257,115.4159074896852,221.8936465832616,142.30462999899754,219.96179647713382,111.55439005096065,252.14208440638407,147.74407823727262,305.1175518154516,228.57678041123467,221.28417048358693,168.42155461394663
380.3571096031251,218.05484431243406,327.480264784828,426.1196398721006,428.21580253562803,336.19538195999587,411.3841643898769,334.3508768500707,417.69960548249503,358.03362378348754,370.7597214968804,320.402719288064,356.1524102158564,354.2654074764822,338.2626724979311,318.7563102560473,271.6851954759398,301.1407466819698,353.91868719397655,322.0872420922674
371.95345488533906,159.1546793944621,234.4380018966778,362.2499973735453,233.9409452002722,320.124093797358,266.28316780737106,317.3981702388951,245.57866772692108,296.58722476489464,301.3315905025078,272.7868740106003,280.2468544131794,246.21926804032108,316.46351854019343,240.94623861730537,384.47161671919923,198.528402301779,303.1957283910084,260.70233838400367
242.4775866496273,32.1490558971461,260.8359325843802,301.88705296212305,166.54434427316798,94.1547674016494,176.13508383715921,118.04874823081121,195.84347461717692,106.6701035086736,232.84565133701273,172.81516844724808,241.46605056540812,145.05195727775754,265.252034334889,175.9129270647532,346.4856285206117,238.3285637875503,251.6567596170038,167.01805442963456
307.7286684056731,159.73199740230604,347.1815576137093,390.9191710295336,301.94669720462383,175.7495370777748,299.16797856254436,210.98948463167852,325.00449849381846,206.58390464377698,306.18148700082645,273.10217655581573,334.8645605111834,258.55661205628843,330.24860419634126,293.95203784911445,396.89361118334466,351.1259150440429,327.4551130096912,275.3255842159198
299.89211513395236,51.3493336366397,212.1112001461189,245.7790999173032,314.68843311876384,95.86621434733775,296.88114740045035,77.76717282711718,305.35036149092565,103.35978086525068,241.37498755964566,99.7952474486483,255.10846221664582,129.8595719871874,217.5031605423194,127.80053160712674,219.4153678216901,227.60347901332636,256.0016576400356,148.56421677697148
320.87966013104386,215.8266998701347,261.3040540234639,415.13099334554784,296.51121586703516,248.2612492368691,315.2003374893667,278.90709846947925,340.5208893563337,268.050161923049,306.7401286647651,326.0572076924989,340.2325453149108,334.0489944433407,310.65265270518773,357.2683079556773,223.3027922005688,339.93051856956276,291.0918570772539,315.4788466078412
302.3609620830709,6.984601041284975,240.65726522570964,238.79479940323216,267.7116096211468,48.81520329390992,306.90736405852533,53.25967690913032,298.6275638348432,25.126345612298763,298.89868514130796,87.20153311703672,321.5496173509296,88.2138275815202,293.638774432525,134.17977349991799,230.3297970440043,208.42269652635775,271.50911365439026,122.88970022225857
398.0251471718547,188.61786067007398,333.7613107945495,413.6614908621275,448.7037729038341,297.03767820447183,425.84203959901345,310.23690608215145,442.6170777929857,324.72745928868375,379.76571937693933,330.6173485517144,391.9869984234385,360.5202891984495,359.13402279187284,340.341884143386,270.31758413906255,273.8952913154109,365.8932289832021,301.1396757661007
441.48196136657225,239.59390266632602,320.91253126587657,422.2939396383114,432.72880395556734,260.3066509476661,432.28959118640785,286.4155941582447,458.8463624310213,287.63046783540636,414.67368454134487,317.8630085166402,430.8375569877196,336.81013011753237,403.4552203537744,347.5343513125043,306.2811538747264,379.8508902403663,381.19724631622444,330.9439211523187
292.54338775263426,65.01156155073039,207.8171020974686,235.10933358921415,176.5269458674583,142.65042056899472,182.40622746142026,178.82535393785258,197.30009088296555,157.31477768857218,261.90996766372024,183.85493904949942,262.2707108006482,151.27760642217265,290.4600169953112,162.1276701484686,286.8722488250039,99.1444680920518,250.18024492505143,150.0604475699722
392.4699049512441,213.2374452139294,291.68970216871725,453.23647424836224,380.1379624045212,235.49973620444234,381.05710773327127,256.88379415489203,408.23153264781433,254.08564835271784,367.7234056536764,328.22143024680656,393.3402360296995,335.2665083188174,369.1019186891095,360.4687437975807,286.33057826620984,420.28841416008447,342.0798035599807,333.2369597311458
254.10018788713228,146.165478537411,235.47218054209398,377.16639466608535,253.93890924828503,180.3361601532515,217.81268545453193,187.1138770986404,241.1411809633637,214.56448993891308,185.549264815908,222.55352634553304,215.10320064458455,248.50434796650313,194.01033907049796,265.5351028392651,279.2092817565115,325.463673017052,244.7861842146131,261.66593660174823
198.76442510306896,80.65241038969674,224.8350438919727,338.60619814076244,246.13599616475346,320.9539034950275,244.94713007304952,278.57682175330615,210.41179555357473,300.06764333196867,192.83924722122708,222.77089947146618,169.34490205376827,239.711620789258,165.46163609814514,200.70880053751176,189.1240509488763,95.8768812379792,211.79973449752083,209.62930426522962
269.66249080655535,185.14995205730474,250.68996708078518,380.7396072493643,261.09975130995747,366.5231196276734,273.2957872946123,334.59512734188706,249.76824973531515,338.60698532088577,261.26593135799453,267.40982582769044,230.77546577473476,265.65826797597134,250.48000938574813,232.90655688857368,301.08384942913546,225.22690358701402,260.17622894367025,282.9447796533345
418.56430542710086,244.30227542397728,319.02157110209777,429.97059952356324,277.12331470369253,334.9329463110005,303.6189182897961,369.19278091141575,320.107588940092,346.01010962555915,356.51650531182344,399.9271249980425,352.5051180606655,370.9187041827679,382.47321394684917,374.61276134828506,432.7461791356167,279.5887384569996,368.79293826459934,337.13643747377023
467.36274097929186,209.22965003244542,398.8864361061153,476.28819814343024,547.4347774277152,373.0002423983674,516.8389386119119,337.91981643060524,506.07155167739927,365.9270755801332,439.7831634466517,350.17854555940266,440.2732399605912,372.022912477683,424.1666898145735,358.32929881206337,322.19281693281835,310.67984373835344,433.1245885427036,342.7589240879379
409.6639483628253,225.70006720824915,383.52677173060636,487.3406286401164,411.60627597350106,456.591936996596,411.6211980499859,410.04366725158945,376.8042997437196,424.9741401410456,379.03248143719486,364.82701221711045,342.8700177953694,369.7265817744716,367.6462081607308,339.25068690949104,406.07557489224644,237.42896179403937,396.5953600467158,356.52034792418283
434.1790632078438,-11.450642619402856,299.31952646101706,203.96829063546954,422.9400233641848,-7.6228963486613,404.80210301737276,14.363354668292203,428.1198357966788,27.80713324256655,349.0061026721427,61.120919711186986,370.15683478639977,73.72917938276495,350.18460835111244,89.91755562328561,312.8626536625013,192.78050391140914,366.74929483443043,96.25882400803334
356.3977720241254,42.81208590455819,152.59121252298053,143.59897701476996,164.4762837420813,119.30317967257247,194.52474855227064,112.67484506756074,184.5115411967896,89.91755562328564,246.19928864333377,85.59586306380697,232.15605326397343,58.69366293096439,266.95921306115576,66.51511090560044,351.11258541637574,108.00850451401746,254.494492273553,93.20553145966412
342.48073744143255,183.28193070825114,164.58944741603767,330.4613242767652,175.40862541907956,241.93624911104337,201.36024751633988,278.3346128126248,217.29533740580456,249.6587656866808,246.05098098730105,311.6018160552001,255.5874310138511,277.02403550916057,277.3612821294321,290.1817027329066,335.6199431067764,206.43487757797425,253.53509242873508,256.8716274925082
308.31436989846895,-113.77439223839612,186.95936799001333,43.76873363247816,191.952191325574,-65.4815539494288,230.93641166311085,-69.38347048664023,226.3849537742558,-103.9745504419384,257.97974034276365,-23.019153234774265,289.31844511249403,-62.21290743868299,276.19024032553364,-14.76597582037995,252.78340952961494,33.47947780148331,247.63686894424114,-35.002829302958986
314.06196716650555,189.32166093164193,200.2971328446656,406.87523122468554,209.08941379660678,395.7755257543431,245.53971511084848,392.401727646008,218.50606362114758,379.04563274491306,277.4540138175958,328.4417603409482,243.16121262776772,315.720861174195,274.6304073961191,292.00228588844857,307.4009041958752,197.33968944094443,257.1795500055856,298.09844607816376
339.32318509228116,148.82872745146028,230.78477673803087,232.816746782132,315.3232537356879,219.64178973520632,328.3953614803619,195.00589437024394,317.1884146259444,208.80992522277546,300.1226122787009,161.43977853533806,288.4716121560545,180.358755638179,280.12911750002735,159.35971410991505,238.1475407046322,161.82285163376395,285.053980915156,190.82273711679613
296.67979891124116,274.3204180169527,187.48035218843785,396.7316496518978,266.33637640894835,281.9222638439179,286.56560469437386,298.37432693284563,290.47834885043994,309.91134880068125,253.72829320556804,326.15077708932336,264.863663816696,353.5911274898026,231.13922523757435,360.37556100850566,197.99769338707335,347.76747780512545,242.08007554983948,335.5260338344252
296.1949680164821,58.536737880294254,215.78934214088014,250.12865545805545,264.29948537034517,236.74178687264668,289.62121720383095,201.2984177905969,282.44731447474584,211.25362269505865,277.00071502603157,140.71489923707537,257.65258208876287,151.0029688297417,259.155450574012,124.50863557858372,228.20553692979786,79.90434826780455,255.99215507868112,154.33269666917488
262.0380562113743,196.05059371942622,168.7029647411331,417.1745333707124,247.94764554466704,394.8422848607752,226.38495377425585,388.4931931321752,211.82028852991976,407.60931626536626,219.57943608108576,335.26280497268374,186.00191962464487,339.5388710719754,212.40037538000394,307.45429339475874,253.05624096780934,202.429082565508,215.37051047625363,306.6125635450693
268.7037662362522,194.4891745961503,165.75749874051155,414.78887293201456,255.37470088356523,391.7631711324166,220.92320430762987,380.76028401885094,215.46145484100379,406.69902468759517,213.9633580897829,337.6508229718771,185.00474583212406,344.60132493996514,206.35853906329373,307.47724271055574,258.245158996241,201.88341968911914,217.23063248838184,304.6390237640824
386.84932446261683,45.24990223519026,321.85046485465875,267.32545638446686,332.83216229645893,53.17717039674196,348.36402519557043,66.24997460123947,369.00994675326973,59.56818013347376,351.0948999288835,116.83442041769626,382.2976609194618,106.85915044688483,359.59727755219114,148.79572344736715,337.111804146615,253.7700396220664,354.3498946586378,156.28767930982855
385.8440174584142,146.57637714578794,260.3239706255829,284.1328623685203,273.72011581834806,216.44808493345522,310.1317789291883,216.44808493345522,302.84944630702023,192.78050391140914,352.01392836948196,198.04849430915516,344.07964959471633,164.118097369282,370.21102306207456,185.4981712892411,366.56985675099054,277.4376206441125,323.0839940419985,215.35461975715413
376.49100528509587,145.78266659009847,269.6757909261934,335.0070254639856,357.46694097328054,320.22132479934976,350.1846083511125,298.37432693284563,326.51702732906637,318.4007416438078,325.4214966638973,237.35365637053775,287.2972130781101,236.16539401720502,310.1317789291883,206.43487757797425,368.3904399065326,156.36884080056893,323.0833981056446,240.39484602704204
306.3928476377244,52.347238693518904,186.11671219639538,326.9847805528142,277.3612821294321,69.8911409123235,266.43778319618,94.7408295508396,299.323655736448,102.52572969273015,223.2541729154088,160.69444362220906,253.42970300120152,171.61794255546113,228.84401246886983,199.51920445617924,243.0420182128329,322.3880351764271,246.2547799170599,189.66600962316653
327.9672484297474,138.4336257305692,152.10414354910705,247.1374245901556,321.05527786244033,236.4744996444174,314.68323681804327,203.7040028446612,298.29798841816523,218.2686680889973,259.9659965823424,150.863868253852,247.2518381643805,184.53468207443512,231.84670324088182,161.8305902671949,157.20279386365945,223.73041755562326,240.0356959894272,192.7855251603624
392.9041987939328,67.54289602949211,268.0819111166642,241.78069091061514,273.77865785715267,95.36466958021046,311.04207050695925,99.02047140099566,306.49061261810425,75.35289037894952,353.80992927742557,125.10455576951779,368.9727783390915,100.51762866411732,380.22536223075355,136.64547934446455,366.8751736322441,232.53141189167354,330.4930549552985,154.66179347005362
266.46875609879146,85.66730089991881,177.48295585951269,320.1290921331166,257.7385298785368,305.15003043730957,240.94961901859187,275.61703748857053,220.01291272985878,297.46403535507466,223.96297901385503,218.4076316241477,189.87852817626117,230.72846271632773,204.53795590775167,188.22904602255414,258.245158996241,93.55872193436966,221.97585597915207,202.89819651651771
274.8304726033507,27.222061537602798,175.60066138719867,252.96006148022587,260.065742151783,243.75683226658543,268.2583663517221,204.61429442243218,241.85991059636285,214.62750177791327,239.30289058438365,142.54461167076153,210.23397958369014,165.94030499690382,205.6711186941415,127.80609170509177,196.34533170781265,36.21035253479636,225.21556699527468,140.09106150891432
356.289110706927,-2.6464646055960372,202.53670638959488,218.75128968657862,344.7228588844864,8.901605201666172,307.4009041958752,13.45306309052117,327.42731890683734,39.85151884588035,238.60576589535287,79.97282659137778,267.077702927275,86.66482750132229,253.42403755023332,109.01691332034511,301.93915472924925,206.43487757797425,279.41290854826093,108.05241254049128
328.8972444826622,58.375185398277665,173.22044868103984,194.22863365922035,217.2820379965458,181.85700497815708,230.93641166311085,145.44534186731687,204.53795590775167,145.44534186731687,241.06768536103658,94.68767247137504,211.48356322824066,78.11658769500238,247.3216600629889,69.89114091232352,305.5803210403333,139.0733008229198,251.05884658185104,126.30190952874898
284.1290487698235,51.06243257759138,169.38847397332967,222.81329852722143,274.6304073961191,186.40846286701208,248.23195164075995,172.75408920044697,241.85991059636285,198.24225337803512,212.62722733681903,132.25799802821552,187.4198330865255,160.314545116104,186.33212435233162,116.3160113786447,215.46145484100373,65.33968302346847,226.7587613715766,136.93786555240638
